Time LX LY LZ
301.958 9996.51 30943.3 78490.3
302.013 277.416 828.73 1605.4
302.177 10621.4 30976.3 79723.4
302.219 272.019 2621.91 4168.03
302.372 10750.2 31521.9 82019.6
302.426 10676.3 31240.8 81551.6
302.539 10566.1 30879.1 80920.5
302.636 10417.9 30406.2 80089.7
302.917 10229.2 29838.9 79060.3
303.031 10001.3 29176.9 77828.3
303.178 9737.38 28424.9 76408.8
303.212 9229.95 26964.1 72208.9
303.277 8895.85 26098.6 70485.8
303.309 8385.42 23406.6 64257.5
303.384 7993.86 22493 62378.7
303.491 7579.33 21541.1 60368
303.72 364.948 1791.92 2997.1
303.762 7059.85 19782.9 57581.4
303.863 6639.98 18873.3 55489.8
303.93 6242.06 18015.2 53469.1
304.526 5200.08 13779.1 42246.7
304.558 5030.91 13492.7 41505.3
304.599 625.777 157.953 1008.43
304.624 4581.77 12705.7 39268.5
304.662 4330.53 12250 38074.6
304.701 4109.08 11844 36995.3
304.736 3910.72 11472.3 36013.9
304.861 3738.5 11144.6 35131.9
304.96 3588.35 10852.4 34342.3
304.99 3381.61 10386.4 32686.2
305.086 3159.48 10055.3 31511
305.186 3065.74 9870.63 30988
305.289 407.883 224.522 813.871
305.334 2931.61 9566.04 30402
305.431 2692.42 8845.94 28222.1
305.531 2642.84 8746.73 27933.4
305.685 218.768 1926.95 2943.94
305.732 3067.79 8800.39 28975.5
305.833 3029.13 8738.49 28783
305.938 2997.45 8687.79 28623.7
306.043 354.562 1613.04 2219.06
306.138 348.24 1466.09 2051.4
306.244 8712.01 9266.81 8712.01
306.343 5625.79 13496.4 39482.2
306.492 345.427 1287.68 1848.22
306.644 347.32 4.20628 401.823
306.671 347.238 4.2062 401.83
306.848 347.204 4.20637 401.839
306.95 347.224 4.20698 401.854
306.975 347.302 4.20793 401.872
307.146 347.448 4.20931 401.896
307.169 5937.62 13832 40453.5
307.305 6010.83 13953.6 40657.4
307.352 6096.54 14116.2 40905
307.453 6176.17 14299.5 41118.5
307.602 4362.04 10633.6 34626.9
307.701 4396.64 10694.3 34776.8
307.758 4416.17 10727.9 34859.2
307.856 313.797 536.948 1161.84
308.056 4497.75 10843 35718.8
308.082 311.487 1591.63 2605.97
308.159 371.466 202.774 796.846
308.313 361.05 1505.34 3086.49
308.362 359.495 1172.93 2504.93
308.466 373.071 1356.78 2471.84
308.56 373.143 1359.73 2476.18
308.663 373.211 1362.53 2480.64
308.764 357.017 463.815 1495.94
308.865 634.878 1971.12 3397.27
309.026 635.378 1970.95 3398.28
309.065 635.555 1969.91 3398.14
309.267 635.322 1967.22 3395.74
309.292 634.731 1963.34 3391.44
