Time LX LY LZ
77.8636 2192.75 9011.04 18610.6
77.9181 1958.06 7552.51 17568.5
78.0147 1475.78 6577.73 15804.5
78.1168 1451.77 6454.08 15679.1
78.2144 1437.95 5756.23 15062.7
78.3736 214.704 214.704 9064.9
78.4184 79.2061 387.411 863.968
78.5122 2339.18 7771.3 18416.4
78.6194 2370.25 7645.38 18407.3
78.7238 2289.08 6989.64 17624.2
78.8739 2082.92 6048.55 16552.9
78.9323 2484.49 250.691 7776.59
79.0332 983.248 1447.61 8875.92
79.1271 968.703 1297.4 8351.53
79.2249 128.798 421.213 1234.41
79.3831 907.737 1326.44 7608.96
79.4799 904.437 1325.4 7596.87
79.54 903.584 1325.3 7595.2
79.8294 903.797 1325.58 7596.64
79.8814 904.588 1326.03 7599.28
79.982 150.557 441.349 1475.86
80.0804 934.672 1370.9 7729.58
80.2419 795.913 1293.06 6486.34
80.4435 793.898 1288.61 6466.33
80.4649 790.159 1281.54 6437.37
80.4917 784.614 1271.81 6398.3
80.5879 777.389 1259.28 6349.42
80.7385 768.401 1244.05 6290.29
80.889 757.85 1226.24 6221.87
80.9103 2014.08 333.663 7121.59
80.989 793.953 1247.85 7154.52
81.0915 716.917 1156.6 5945.67
81.2009 2594.39 343.03 8782.46
81.3374 693.364 1147.22 6679.89
81.4054 8774.83 366.661 16955.7
81.4959 2817.42 1150.92 11546.2
81.595 531.544 913.482 5283.01
81.6946 501.641 830.438 4201.92
81.8529 480.911 804.102 4086.8
82.0592 365.465 744.082 3238.99
82.0766 79.6807 422.391 1073.54
82.1035 221.918 762.41 2038.09
82.2005 236.462 438.514 2305.31
82.4082 67.7451 396.762 928.03
82.4619 376.292 683.785 3511.62
82.5047 2290.72 313.766 8225.41
82.6686 173.285 670.46 2514.53
82.71 1195.33 602.712 6244.5
82.8636 963.493 344.361 2873.2
82.9109 1696.06 321.56 6494.75
83.0103 890.468 1538.56 7302.24
83.1126 882.084 321.687 2546.14
83.2138 173.417 791.868 2171.43
83.3654 77.5286 402.797 1109.46
83.4158 872.348 1499.65 7471.56
83.5701 172.693 587.717 1533.24
