Time LX LY LZ
81.7685 842.739 2184.19 16705.8
81.9229 797.537 1859.2 15328
81.9747 791.414 1844.17 15252.3
82.0718 784.836 1828.41 15172
82.172 777.992 1811.96 15088.5
82.2743 770.899 1795.11 15003
82.3789 763.603 1777.99 14915.1
82.4743 756.213 1760.71 14825.8
82.7308 748.757 1743.31 14735.4
82.7494 741.22 1725.73 14643.9
82.879 733.597 1708.22 14551.9
82.9821 228.381 1005.3 3818.21
83.0002 209.476 1041.95 5654.45
83.082 759.011 2369.73 16531.8
83.1816 750.047 2340.02 16411.7
83.2913 740.856 2309.61 16288.7
83.3869 731.5 2278.84 16163.3
83.6298 707.561 2227.58 15285.1
83.729 699.116 2199.66 15175.7
83.835 264.663 859.704 3118.41
83.9934 789.895 2274.67 15508.4
84.0862 781.456 2232.04 15339.1
84.1401 767.301 2174.79 15112.5
84.3498 1377.24 4648.74 4648.74
