Time LX LY LZ
40.1372 2549.91 12411.7 19516.6
40.2496 2556.02 12427.3 19540.4
40.3029 2562.27 12461.1 19565
40.5018 2566.76 12496.3 19581.4
40.5122 2569.83 12525.2 19591.1
40.6541 2564.08 12539.9 19577.5
40.7103 2541.33 12505.6 19507.2
40.8039 2508.41 12422 19392.4
40.9047 2463.66 12280 19232
41.0088 2408.99 12085.9 19031.8
41.1103 2343.72 11839.8 18785.4
41.2068 2269.83 11546.4 18496.7
41.3069 2188.26 11210.5 18168.4
41.4077 2098.99 10833.9 17802.3
41.5089 2005.12 10417.2 17400
41.6162 4947.73 382.045 19259.8
41.7677 4736.15 381.301 16659.2
41.8237 252935 14813.4 188763
41.9134 197151 12026.3 154334
42.0134 48787.8 6541.99 59944.4
42.1191 31202.1 6058.76 39842.2
42.2197 34592 5647.64 43296.2
42.3671 919.255 5192.02 12295
42.4151 863.362 4884.84 11940.2
42.5171 813.881 4605.95 11612.8
42.6174 749.108 3704.45 11179.3
42.7213 796.803 291.828 5620.97
42.8726 127.633 410.259 1040.77
42.9218 581.64 386.711 2886.69
43.0229 290.707 646.871 2783.73
43.1229 1245.16 4880.7 11987
43.2282 1213.77 4722.79 11825.1
43.3363 1189.25 4594.65 11691.8
43.4781 1738.37 322.861 7205.69
43.5324 2264.99 6798.38 14607.2
43.6346 263.748 508.396 1901.25
43.7921 701.56 274.742 2629.58
43.8436 227.671 554.264 2254.13
43.9894 168.657 539.337 1971.48
44.0442 152.882 526.842 2743.13
44.1397 152.75 527.027 2746.95
44.2875 152.865 527.573 2753.34
44.3935 153.128 528.315 2760.75
44.4517 134.355 477.187 2419.82
44.5522 230.28 230.28 36763.7
44.6516 1468.81 329.15 4258.12
44.7476 3541.95 243.427 30817.4
44.849 216.487 216.487 38813.8
44.9481 1280.82 1280.82 54098.1
45.0493 1281.13 1281.13 54307.9
45.1506 1281.42 1281.42 54415.2
45.255 1281.14 1281.14 54411.7
45.4017 1279.81 1279.81 54271
45.5532 1277.33 1277.33 54012.6
45.5738 1273.54 1273.54 53653.2
45.6539 1268.33 1268.33 53191.7
45.8058 1262.22 1262.22 52566.9
45.9507 1253.01 1253.01 51920.9
45.9739 1239.41 1239.41 51261.6
46.0562 1144.89 1144.89 30526.9
46.305 1125.09 19262.1 30152.9
46.3227 1102.62 19187.5 29776.5
